unique_id,name,star_rating,overview,amenities,city,latitude,longitude,image_url,num_of_standard_rooms,num_of_deluxe rooms,num_of_luxury_rooms,num_of_premium rooms,standard_room_price,deluxe_room_price,luxury_room_price,premium_room_price
932699fb6128b606f46137f4db61d126,Down Town Guesthouse,2,A 2  property. located 21.6 km from Netaji subhash Chandra Bose. 8.2 km from Sealdah Railway Station and 3.3 km from Bus stand. Guest can visit some of the famous tourist places like Victoria Memorial(7.7 km). Indian Museum(8.7 km). Nicco park(10 km). Marble Palace Zoo(10.5 km). Eden Gardens(11.8 km) and Howrah Bridge(12.8 km). The hotel has 17 well-appointed rooms. Each room has en suite bathroom and separate sitting area. In-room amenities includes air-conditioner. multi-channel LCD televisions. intercom telephone. tea/coffee maker. fridge. mineral water and iron and ironing board (on request). The property has an executive floor and a banquet hall for conferences. corporate/dealer meets and other get-togethers. Wi-Fi. power back-up. laundry. concierge. car rental and pick-up and drop service are offered for the convenience of guests. There is a spacious dining hall at the hotel where guests can enjoy breakfast. lunch and dinner. Guests will enjoy shopping for garments and household items at the nearby marketplaces.,24 hours power back-up|Airport Transfer|Car rental|Coffee Shop|Concierge Service|Conference Hall|Credit cards accepted|Doctor on Call|Elevator|Guide Service|Intercom|Internet Facility|Laundry Service|Parking Facility|Railway Station Transfer|Restaurant|Room service (24 hours)|Shuttle Service|Taxi Services|Wi-Fi Internet|Tea/Coffee Maker|Ironing Board|Bathroom Toiletries|Mineral Water|Mini Refrigerator|Daily Newspaper|Room Service|Study Table|Air Conditioning|LCD television with multi channel cable|Intercom Facility|Shower Area|Geyser In Bathroom|Hot/cold Water|Iron|Wi-fi|Laundry Service|Tea/Coffee Maker|Ironing Board|Bathroom Toiletries|Mineral Water|Mini Refrigerator|Daily Newspaper|Study Table|Air Conditioning|Satellite television|Intercom Facility|Shower Area|Geyser In Bathroom|Hot/cold Water|Iron|Wi-fi|Laundry Service,Kolkata,22.5,88.4,http://mahfell.com/more/ap/28.jpg,20,20,0,0,35,70,0,0
2d84c169919e6f6c4d9d693f54edaf3b,Hotel Heritage,2,Hotel Heritage is just 35minutes drive from Sardar Vallabh Bhai Patel International Airpot . 25 minutes from Ahmedabad Junction and 15 minutes from Lal Darwaja AMTS Bus Terminus. Various places to explore around hotel are Gandhi ashram. Kankaria lake. jhulta minar. jumma masjid. adalaj vav.and many more. The hotel offers facilities like Wi-Fi. parking. laundry. room services. doctor on call. housekeeping service. conference hall. meeting room. travel desk and in case of emergencies facility of doctor on call can be availed. In-house multi-cuisine restaurant offers wide variety of Indian delicacies. The hotel is suitable for business as well as leisure transit travelers. The air-conditioned rooms are comfortable and spacious. complete with modern amenities like room service. television with cable connection. telephone. mini-bar. attached bathroom with modern fittings and hot/cold water. Chill out and have a lovely stay at Hotel Heritage Ahmedabad!,Air Conditioned|Airport Transfer|Airport transfer (price advised by hotel)|Banquet facilities|Doctor on Call|Elevator|Extra Mattress (On Request)|Meeting room|Newspaper|Photocopying|Restaurant|Room Service|Telephone/fax machine|Travel desk|Wi-Fi Internet|Bathroom Toiletries|Television|Hot/cold Water|Internet / Wifi|Mini-bar|Attached Bathroom|Bathroom Toiletries|Television|Hot/cold Water|Internet / Wifi|Mini-bar|Attached Bathroom,Ahmedabad,23,72.6,http://mahfell.com/more/ap/29.jpg,20,20,0,0,30,69,0,0
80068aaef0dc33b8cc5329bd7f365f94,Falcons Nest,2,Falcons Nest. located in the Pedda Waltair region of Visakhapatnam. offers fully furnished serviced apartments. The property lies close to numerous shopping centres and restaurants. Ramakrishna Beach and VUDA Park. popular attractions of the region. can be reached in 5 minutes by car from the hotel. Conveniences offered at the property include Wi-Fi. laundry and doctor-on-call. To explore nearby attractions. guests can seek on-site travel desk assistance These serviced apartments offer well-furnished rooms that are fitted with a number of amenities. such as air conditioner. satellite TV. intercom facility and dining table. All rooms feature fully equipped kitchen. bathrooms and balconies. Guests can relish delicious vegetarian and non-vegetarian delicacies at the nearby restaurants or they can prepare meals in the well-equipped kitchen of their apartment. Ramakrishna Beach is one of the popular beaches and tourist hotspots of Vizag. Enjoy swimming. sunbathing and other fun activities or spend leisure moments relaxing on this beach. which is just 5 minutes drive from the property.,Airport/Rlwy Stn Transfer|Dining Hall|Parking Facility|Taxi Services|Wi-Fi Internet|Bathroom Toiletries|Daily Newspaper|Room Service|Dining Table|WiFi Internet|Study Table|Sofa Unit|Television|Air Conditioning|Refrigerator|Intercom Facility|Hot/cold Water|Bathroom Toiletries|Daily Newspaper|Room Service|Dining Table|WiFi Internet|Study Table|Sofa Unit|Television|Air Conditioning|Refrigerator|Intercom Facility|Hot/cold Water,Vishakhapatnam,17.7,83.3,http://mahfell.com/more/ap/30.jpg,20,20,0,0,26,60,0,0
18181bc5f6bc357eccc2f83b7b2f39dc,Hotel New Zam Zam,2,Just 850 m from Old Bus Adda and 600 m from Gulmarg Market. Hotel New Zam Zam offers in-room dining facility Located within walking distance from the Gulmarg Market. Hotel New Zam Zam is a popular budget hotel in Gulmarg. The famous Gulmarg Gandola lies close the property. The hotel provides beautiful views of the Gulmarg Valley and ensures a comfortable stay in its 14 well-furnished rooms. All rooms are spacious. simple in decor and appointed with necessary amenities. including cable television. telephone and room heater (surcharge). The hotel enjoys a convenient location in Gulmarg and is easily accessible from the Golf Club. bus stand and other parts of the town. It provides prompt room service to ensure that guests do not come across any difficulty during their stay. Laundry service. doctor-on-call and power back-up are some of the other facilities offered at the hotel. During the stay. guests can avail in-room dining facility to enjoy a range of flavoursome dishes in the comfort of their rooms. Besides. the famous Sahara Restaurant in Gulmarg lies within a km from the hotel. The hotel provides an ideal base for golfers as it lies 10 minutes away from the Gulmarg Golf Club.,Dining Hall|Laundry Service,Gulmarg,34.1,74.4,http://mahfell.com/more/ap/31.jpg,20,20,0,0,29,59,0,0
41dbe2c4528031428219f8128a0fd604,Hotel Woodlands,1,Featuring a restaurant and multi-purpose hall. Free WiF. Hotel Woodlands lies within 2.6 km from railway station and 2.3 km from Sitabuldi Fort. Located at the Central Avenue. Hotel Woodlands is a comfortable base for all kinds of travellers. The property can be accessed within a 20 minutes drive from the Nagpur Airport. Guests can choose from six room types- Woods Deluxe Single. Woods Deluxe Single. Woods Deluxe Double. Woods Royal Deluxe Single. Woods Royal Deluxe Double. Woods Executive Suite Single and Woods Executive Suite Double. LCD TV with satellite channels and air-conditioner are some of the common in-room amenities. For organising corporate or social events. the hotel has a multi-purpose hall that is equipped with all the requisite amenities. Adding to the pleasure of guests are the facilities like free Wi-Fi. car rental and parking. For a wholesome dining experience. guests can step in rooftop restaurant called Makhan Chor that serves sumptuous food to all. Must see tourist attractions like Sitabuldi Fort and Deekshabhoomi are located within 15 minutes drive from this hotel.,Airport/Rlwy Stn Transfer|Conference Hall|Dining Hall|Doctor on Call|Free WiFi Internet|Guide Service|Internet Facility|Laundry Service|Lounge|Parking Facility|Restaurant|Taxi Services|24-hr Room Service|Direct dial phone|Satellite television|Complimentary Breakfast|Free Wi-Fi|Tea/Coffee Maker|24-hr Room Service|Direct dial phone|Shower Area|Mini-bar|Complimentary Breakfast|LCD TV|Free Wi-Fi|Tea/Coffee Maker|24-hr Room Service|Direct dial phone|Shower Area|Mini-bar|Complimentary Breakfast|LCD TV|Free Wi-Fi,Nagpur,21.2,79.1,http://mahfell.com/more/ap/32.jpg,10,0,0,0,15,0,0,0
501751c90f9fa7803ff8c7d2aab07aa2,Hotel Pearl,1,Hotel Pearl is situated in the Wai town of Satara district. The town is famous for its natural scenes. ghats and temples. The property is a perfect destination for those who come for peaceful vacation. It features front desk. housekeeping. parking. security. taxi service. laundry. Wifi and doctor on call service in case of medical emergencies. For accommodation. the property offers spacious. airy and well-lit rooms. featuring simple decor and furnishings. They come with in room amenities like comfortable beds. air condition. wardrobe. television. table. chairs and attached bathrooms with hot/cold water and essential toiletries. The open air and in house restaurants of the hotel has a perfect setting where guests can enjoy scrumptious regional. South Indian and Punjabi cuisines. Wai town is a perfect destination for tourists on their transit to Panchgani and Mahableshwar. Some of the famous tourist attractions are Govardhan Sanstha ghat. Krishna Mandir. Vitthal Mandir. Ganesh Mandir. Dhom Dam and Menawali Ghat. The nearest railway stations to the property are Satara. Chiplun and Pune Junction. Guests can also travel through cabs. taxis and state government buses from Pune and Mumbai to reach Wai. The nearest airport to the hotel is Pune International Airport. Ease out and have a lovely stay at Hotel Pearl!,Breakfast service|Doctor on Call|Front desk|Housekeeping|Restaurant|Taxi Services|Wi-Fi Internet|Telephone|Bathroom Toiletries|Television|Wardrobe|Air Conditioned|Attached Bathroom|Hot & Cold water,Mahabaleshwar,17.7,74,http://mahfell.com/more/ap/33.jpg,10,0,0,0,10,0,0,0
06eadaaeb6052c78ba61972bab886075,Garden Hotel,1,Nestled in the City of Lakes. The Garden Hotel is located at a distance of 22.0 km from Maharana Pratap Airport. 2.2 km from Railway Station Udaipur and 650 m from Roadways Bus Stand. The eminent tourist excursions suchlike Jagmandir(2.0 km). City Palace(2.4 km). Taj Lake Palace(2.6 km). Chamunda Mata Temple(4.1 km) are situated in the close vicinity to the hotel. Quietly elegant and exclusive. the hotel features facilities suchlike parking. Wi-Fi internet access. business center and laundry service. Backed by a team of skilled professionals. the property ensures that all needs of guests are fulfilled timely. The rooms here are designed to provide comfort with amenities like air-conditioning. television. telephone. wardrobe. hot/cold water and attached bathroom with essential toiletries. Come enjoy and relax with your family and friends at The Garden Hotel!,24 hour business centre|Free WiFi Internet|Laundry Service|Room service (24 hours)|Telephone|Television|Wardrobe|Hot/cold Water|Attached Bathroom|Telephone|Television|Wardrobe|Hot/cold Water|Attached Bathroom,Udaipur,24.6,73.7,http://mahfell.com/more/ap/34.jpg,10,0,0,0,9,0,0,0
51ef2e442d3aacb0a75e9f49e171bb90,Hotel Blue,1,Situated in a quaint town of Nainital. Hotel Blue  is guaranteed to waking up to stunning views. refreshing your mind and soul. The property is at a distance of 60.1 km from Pantnagar airport while Haldwani Railway Station is 32.3 km and Roadways Bus Stand Nainital is 2.2 km away. Guest can visit famous excursions such as Nainital Lake(1.3 km). Snow View Point(2 km). Jim Corbett Gurney House(2 km). Naina Peak(7.8 km) and various other notable spots during their stay. The hotel is known for providing luxury accommodation and facilities. which are a good blend of contemporary design and comfort. Backed by a team of skilled professionals. the property ensures that all needs of guests are fulfilled timely. The rooms of the hotel are aesthetically designed and well maintained which makes the stay memorable for guests. Cool off and relax at Hotel Blue !,Doctor on Call|Room Service,Nainital,29.4,79.5,http://mahfell.com/more/ap/35.jpg,9,0,0,0,5,0,0,0
576b7b80444bec075934f6f642339e7f,Apple Cottage,1,Apple Nubra CottageAccommodation at Apple Nubra Cottage comprises 18 Swiss tents with attached baths and heating equipments. There is a separate dining tent as well serving multi cuisine food.Camp also organizes day trips and trekking to the nearby villages of Nubrato monasteries of Nubra.When it comes to unique holidaying at Nubra. Leh-Ladakh. staying in Swiss Tents is an option worth considering Featuring an exclusive Indian restaurant. Apple Nubra Cottage is located in Changlung. It offers accommodations in tents. A 24-hour front desk is available for assistance.The tents will provide you with a seating area. desk and a safety deposit. Featuring a shower. private bathrooms also come with slippers. Extras include ironing facilities.At Apple Nubra Cottage you will find a garden. Other facilities offered at the property include a tour desk. luggage storage and an ironing service. Currency exchange can be arranged. Room service is provided. The property offers free parking.The property is a 10-minute drive from Nubra White Sand Dunes. The Numbra Bus Station is 1 km. The Town of Ladakh and the Kushok Bakula Rimpochhe Airport are 120 km. The Jammu Tawi Railway Station is 500 kmAdventure:Go for long walks. Mountain Climbing. Trekking. River Rafting. Facilities:extra facility for campingSeperate Traditional Dining hallPrivate car / Coach parking.Attached Bathrooms,Adventure activities|Camel safari|Coffee Shop|Extra Bed (On Request)|Extra Mattress (On Request)|Free Parking|Laundry Service|Room Service|Room Service 7 Am To 9 Pm|Wake up call service on request,Nubra Valley,34.6,77.5,http://mahfell.com/more/ap/36.jpg,8,0,0,0,6,0,0,0
1aa6e54d09a1b597629d379645ad743a,River Front,1,7 km from Pahalgam main market. Approximately 12 km from Overa-Aru Wildlife Sanctuary. A guesthouse that welcomes pets Just minutes away from the golf course and helipad. River Front is a charming guesthouse located on the banks of River Lidder. It offers five tastefully decorated rooms that are spacious and feature all basic comforts. The large windows in each room open into picturesque environs that are sure to leave the guests in awe. Offering plenty of activities for kids. this property is a suitable choice for families. The staff is extremely friendly and puts in their best effort to meet the needs of guests. Pets are welcomed here. and the guesthouse makes sufficient arrangements to take care of them too. The fact that there is free parking for private vehicles is an added benefit. At River Front. there is a warm and welcoming dining space where guests can sit down for their daily meals. They can also enjoy their lunch and dinner. besides complimentary breakfast. in the privacy of their rooms. This is one of the few properties in Pahalgam that offer a shuttle service.,Airport Transfer|Babysitting Service|Bonfire|Doctor on Call|Facilities for disabled guests|Garden|Guide Service|Heating|Laundry Service|Library|Parking Facility|Railway Station Transfer|Room service (24 hours)|Shuttle Service|Sightseeing|Taxi Services|Watersports,Pahalgam,34.1,75.3,http://mahfell.com/more/ap/37.jpg,7,0,0,0,4,0,0,0
b06f932582478f47f571f841f7864e09,Everest Resort,1,Hotel Everest Resort is surrounded by Aravali mountain range located at a distance of 22.6 km from Maharana Pratap Airport. 7.8 km from Railway Station Udaipur and 7.7 km from Reti Stand Circle Bus Stop. Popular tourist attractions are Sukhadia Circle(3.8 km). Saheliyon Ki Bari(3.9 km). Gangu Kund(4.0 km). Ahar Museum(4.2 km) and many more are situated in the close vicinity to the hotel. The hotel provides facilities suchlike travel desk. Wi-Fi internet access. car rental and laundry service. In case of medical emergencies. doctor on call facility can be availed at the hotel. The rooms here are designed to provide comfort with amenities like air-conditioning. hot/cold water and attached bathroom with essential toiletries. Come enjoy and relax with your family and friends at Everest Resort!,Car rental|Doctor on Call|Free WiFi Internet|Laundry Service|Travel desk|Air conditioning|Hot/cold Water|Attached Bathroom,Udaipur,24.6,73.7,http://mahfell.com/more/ap/38.jpg,5,0,0,0,4,0,0,0
7d70bf88478f606dff2dd9f37a2629f4,Metro Plaza,1,Metro Plaza is located in New Delhi and is 10.9 km from Safdarjung Airport. 9.9 km from Hajrat Nizamuddin Railway Station and 3.9 km from Bus Terminal. Famous tourist attractions to visit in New Delhi are Chandni Chowk(2.4 km). Jama Masjid(3.1 km). Gurudwara Bangla Sahib(3.7 km). Red Fort(4.5 km). India Gate(5.2 km). Lodhi Gardens(7.4 km). Humayun's Tomb(8.9 km) and Akshardham(9.4 km). The hotel offers modern facilities and rooms ensuring comfortable. relaxing and homely stay. Have a wonderful stay at Metro Plaza!,Hot/cold Water,NewDelhiAndNCR,28.6,77.2,http://mahfell.com/more/ap/39.jpg,3,0,0,0,2,0,0,0
fce5621ceedde32e329cb3d565709808,Shiva Guest House,1,Nestled in Udaipur. often called Â‘Venice of the East'. rich in cultural heritage. Udaipur. more popularly known as the City of Lakes. is the historic capital of the Mewar kingdom where you can have a glimpse of the imperial Rajput era. Shiva Guest House is 23.9km away from Maharana Pratap Airport. 5.8km away from Rana Pratap Nagar Railway Station and 2.4km away from Roadways Bus Stand. While their stay at the hotel guest can visit many famous tourist places in and around like City Palace of Udaipur(300m). Bagore Ki Haveli(300m). Lake Pichola(1.6km). Lake Fatehsagar Udaipur(3.1km). Monsoon Palace(7.6km) and many more. Ample conveniences are offered at the hotel to fulfil the varying requirements of guests. Room and housekeeping service ensures the comfortable stay of the guest long with the cleanliness of the hotel. For accommodation the hotel features capacious and spotlessly clean rooms that are perfectly designed and crafted as per the taste of guests to make their stay relaxed and comfortable and are equipped with various conveniences. Shiva Guest House an ideal pick for spending a peaceful vacation. away from the city din!,Hot/cold Water,Udaipur,24.6,73.7,http://mahfell.com/more/ap/40.jpg,3,0,0,0,1,0,0,0
68b94942399471c2564d7a2d605bad2e,Century Residency,1,|A budget property. Century Residency is located 13.7 km from Anna International Airport. 4.1 km from Railway Station and 4.6 km from Bus Stand. Guests can visit some of the famous tourist attractions of the city such as Marina Beach (3.9 km). Kapaleeshwarar Temple (3.9 km). Fort St. George (7.4 km). Edward Elliot's Beach (9.5 km) and St. Thomas Mount (11.1 km).| Accommodation at the hotel is available in well-appointed rooms. that are tastefully decorated and fitted with contemporary amenities such as satellite television. telephone and bathroom with hot/cold running water and essential toiletries. Quietly elegant and exclusive. the hotel features facilities such as doctor on call. laundry. travel desk and internet facility. Backed by a team of skilled professionals. the property ensures that all needs of guests are fulfilled timely.| Experience a grand stay and a warm hospitality at Century Residency!| |less,Doctor on Call|Internet/Wi-Fi|Laundry Service|Room service (24 hours)|Satellite Television|Travel desk,Chennai,13.1,80.3,http://mahfell.com/more/ap/default.png,10,0,0,0,15,0,0,0
d5070ac01a9b64c0a74b6c86327fe0f3,AS clarks INN,3,AS clarks INN is nestled in merges as a treat to the senses with its abundant natural charm. complete with wildlife sanctuaries and trekking trails. A welcome break from some of the other crowded hill stations in the Himachal like Shimla and Dharamsala. The nearest airport and railway station to the region are Gaggal Airport and Pathankot Railway Station. The staff offer an attentive. personalized service and are always available to offer any help to guests.   The property provides facilities like front desk. room service. wi-fi. laundry. parking and many more. In any medical emergency one can avail doctor on call facility. Foodies are in for a gastronomic treat at the near by restaurant. which severs mouth-watering vegetarian delicacies. A charming composition of sun kissed terraces. shady patios. flower decked balconies. and winding stairways define the property. The rooms at the hotel constitute basic amenities like comfortable beds. clean linens and many more. They are spacious and beautifully decorated which ensure guests a comfortable stay. All guestrooms come with attached bathroom having essential toiletries. A quality hotel is known for providing luxury accommodation and facilities. which are a good blend of contemporary design and comfort with a rich cultural history and a warm hospitality. It is all about the experience that goes beyond the ordinary  ,24 hour reception|Cafeteria|Elevator|Extra Mattress (On Request)|Free Parking|Free WiFi Internet|Laundry Service (At a charge)|Newspaper|Rooftop terrace|Room Service 7am-11:30pm,Dalhousie,32.5,76,http://mahfell.com/more/ap/default.png,30,30,10,0,55,90,150,0
3db38d941fef2b4c4ed36f89c02f9263,Aaram Baagh,4,|Comfort and luxury best describe Aaram Baagh. an opulent property. located in the Motisar region of Pushkar. Located on the foothills of Aravali Hills. this hotel lies nearby Goddess Savitri Temple. It is ideal place to enjoy royal lifestyle of kings and queens of yesteryears. The hotel offers 63 Luxury Villas. These are divided into 16 Arabian Royal Suites. 12 Egyptian Royal Suites. 12 Persian Royal Suites. 12 Greek Royal Suites and 8 Tribal Villas. All suites have a plunge pool and an attached bath. which is provided with essential toiletries.| The restaurant at the hotel is surrounded by European-style verandahs. where guests can sit. eat and drink. while enjoying spectacular views of the environs. It serves an array of lip-smacking regional delicacies. | Ample conveniences are offered at the hotel to cater to different requirements of guests. Facilities offered at the property include a swimming pool. spa. Ayurvedic massage. camp fire. car rental. car parking and laundry. Guests can also opt for the camel safari arranged by the hotel.| Brahma Temple. one of the most revered shrines in Pushkar. is barely a 15-minute drive of the hotel.| |less,Business Centre|Conference Facilities|Doctor on Call|Internet Facility|Kiddy Swimming Pool|Laundry Service|Spa|Swimming Pool,Pushkar,26.5,74.5,http://mahfell.com/more/ap/default.png,0,0,20,15,70,90,200,300
721efc19e0738a4290d50aabbc2d5d3b,Hotel Chanakya Inn,3,Hotel Chanakya Inn is located at a distance of 2.8 km from the Indira Gandhi International Airport. 12.1 km from the Delhi Cantonment Railway Station and 4.3 km from the Nathupura Bus Stand. The famous tourist spots like Qutub Minar. Humayun's Tomb. Lotus Temple. Red Fort. Akshardham and many others lie in the close proximity to the hotel. The hotel offers facilities like business center. taxi services. Wi-Fi. doctor on call. guide service. laundry. shuttle service. travel desk. parking. sightseeing. railway station and airport transfer. A reliable and an effective spectrum of room service is also availed to the travelers to ensure a royal stay. The hotel features well-appointed and air-conditioned rooms with modern amenities like satellite television. intercom. direct dial phone. Wi-Fi internet. mini bar. tea/coffee maker. mineral water. daily newspaper. electronic safe. fireplace and room heater. Additionally. iron & ironing board is also available on request. This property is the best pick for a pleasant vacation. away from the city din!,Airport Transfer|Business centre|Doctor on Call|Guide Service|Laundry Service|Parking Facility|Railway Station Transfer|Room Service|Shuttle Service|Sightseeing|Taxi Services|Travel desk|Wi-Fi Internet,NewDelhiAndNCR,28.5,77.1,http://mahfell.com/more/ap/default.png,30,30,10,0,55,90,150,0
47f0ed363641ff07fc4b6d722a098644,Luxury inn,3,luxury inn is located in city of affluence bounty.Srinagar. The property is at the distance of (6.7 km) from Bus Stand.(12.3 km) from Srinagar Railway Station and (10.4 km) from Srinagar International Airport. To make trip memorable one can visit well known places like (8.8 km)Chashme Shahi Garden.(9.7 km)Shankaracharya temple.(11.1 km)Nishat Mughal Gardens.(11.8 km)Dal Lake.(14.3 km)Shalimar Bagh and many more. Srinagar. lying on the banks of beautiful Jhelum River. is a place which truly symbolises beauty and romance and is rightly known as the Venice of the East. The flawless and friendly nature of the hotel is full with all modern amenities like front desk and other needed for a relax and comfortable stay. The supportive staff of the hotel ensures that all whims of guest are timely fulfilled. The aesthetically elegant and contemporary rooms promise immaculate bed-linens and linen in addition to facilities like telephone. wardrobe and attached washroom with hot/cold water supply with essential toiletries. luxury inn is an oasis of peace and tranquility.,24 hours power back-up|Airport Transfer|Dining Hall|Doctor on Call|Extra Bed (On Request)|Free Parking|Free WiFi Internet|Room service (24 hours)|Wi-Fi Internet,Srinagar,34.1,74.8,http://mahfell.com/more/ap/default.png,30,30,10,0,55,90,150,0
0fbe8ed171ef3edcb4cdd114db130ca2,Hotel Gorbandh,3,"| Hotel Gorbandh is located inside Udaipole in Udaipur. Rajasthan. The hotel is located 22 kilometers from the airport. 1.5 kilometers from the railway station and a mere 200 meters from the bus stand. It also enjoys a close proximity to Gulab Bagh. City Palace. Jagdish temple. Picchola Lake. Fatehsagar Lake and Pratap Memorial. |Hotel Facilities| The hotel has a conference hall that can seat upto 40 pax in U-shape and 90 pax in a theatre style seating arrangement. The hotel also has a business center. wi-fi connectivity. doctor on call. laundry. travel desk and parking facility and provides airport and railway station transfers and guide and sightseeing services. |Room Amenities| The rooms at Hotel Gorbandh are equipped with air-conditioners. cable and satellite television. intercom and direct dial telephones. wi-fi connectivity. sofa unit. bathtub (Deluxe Rooms only) and study table (Deluxe Rooms only). The rooms also provide DVD player. daily newspaper. room heater. and snack and fruit baskets on request. The attached washrooms are equipped with a supply of hot and cold running water. | The hotel offers accommodation in 22 air-conditioned and non-air-conditioned Deluxe Rooms. |Dining| The hotel's in-house restaurant serves delicious food in buffet style and operates from 7am to 11pm. |Note| As per government directions it is mandatory for all guest to show their photo id at check in. which can be in form of ""passport and visa copy. driving license. voter id card"" failing to which the hotel reserves the right to refuse the booking.| |less",Airport/Rlwy Stn Transfer|Business Centre|Conference Hall|Doctor on Call|Guide Service|Indoor Restaurant|Laundry facilities|Parking Facility|Wifi Enabled,Udaipur,24.6,73.7,http://mahfell.com/more/ap/default.png,30,30,10,0,55,90,150,0
2e0840e69c36f50ee66e860bd4d9d96a,Benakanuru Homestay,1,Benakanuru is one of the Oldest Home-stay in Thirthahalli. The property is famous for their quality service. Homestay offer a wide range of vegetarian and non-vegetarian delights and it serve pure and traditional taste of Malnad cuisine. The property arranges trekking program and some of the trekking points are Kavishyla . Kavimane . Kavaledurga Fort . Kodachadri Hills and Kundadri Hills in Chikmagalur. It arranges vehicle for the trip from the Home-Stay. Food packing service while outing is been arranged. The hotel provide a route map and guidance for various trips. For accommodation the hotel features capacious and spotlessly clean rooms equipped with modern conveniences such as television. telephone. desk and attached bathrooms with hot and cold water and essential toiletries. All rooms here are replete with modern conveniences along with homelike hospitality. which makes the stay pleasurable for the guests. Cool off and relax at hotel!,Bar|Bonfire|Car rental|Designated Smoking Area|Fully equipped kitchen/pantry for self cooking|Nature trails|Parking Facility|Restaurant|Trekking|Wi-Fi Internet,Chikmagalur,13.6,75.3,http://mahfell.com/more/ap/default.png,10,0,0,0,15,0,0,0
b55336005b4a63106b485cd3099753c2,Hotel Sentinel,4,Sentinel is focused towards making your getaway luxurious which offers a complete range of adventure & activities. Contemporary ambience and scrumptious sea food makes your experience grand. Our 52 room_x0092_s boutique hotel includes a swimming pool with air-conditioned deluxe. premier. luxury room & super luxury Royal Suites handcrafted with red timber furniture built entirely of padauk wood-found on Andaman Islands. Crystal clear water and sandy beaches in Andaman_x0092_s rated by TIME magazine as the second best beach in Asia gives ideal ambience for honey moon couples and gives family vacation the perfect break. Minutes away from the airport. Sentinel Hotel is a perfect base for those wanting to explore the beautiful town of Port Blair. This 4  property is close to Cellular Jail. Marina Park Complex. Carbyns Cove Beach and Chatham Saw Mill. Encompassed by green landscapes. this hotel has 53 rooms that are categorised as Deluxe Room. Family Room and Royal Suite. All rooms have private balconies. beautiful furniture and necessary amenities. Business travellers can make use of the conference hall to host meetings. The hall is spacious enough to serve as an ideal venue for parties. Swimming pool. health club and spa are some of the important features of the hotel. The location and the presence of a travel desk. offering exciting tour packages. make the hotel suitable for leisure travellers. To enjoy the best of Indian and international cuisine. head to Coastal Harvest. Sip fine sundowners at Cinque Bar that also serves delicious snacks. Queen's Shop that sells beautiful handicrafts and souvenirs is an important highlight of the hotel.,Airport transfer (price advised by hotel)|Conference Hall|Doctor on Call|Hot and cold running water available 24 hrs|Intercom|Laundry Service|Restaurant|Room Service|Swimming Pool|Tea/ Coffee Maker in the Rooms|Travel desk|TV with satellite / Cable TV channels,Port Blair,11.7,92.7,http://mahfell.com/more/ap/default.png,0,0,20,10,66,80,180,270
cc59f1a5d5634d88a0cdd19fc6f34c06,Hotel shree gurukrupa,1,|Hotel Shree Gurukrupa is situated in Dwarika. a great pilgrim center with much religious significance. Dwarka is the spirit of devout enlightenment. Ample number of conveniences are offered at the hotel to fulfil the varying requirement of the fuest which includes front desk and plenty others. |For accommodation the hotel features capacious and spotlessly clean rooms equipped with various conveniences such as attached bathrooms. hot/cold water. The rooms here are perfectly designed and crafted as per the taste of guests to make their stay relaxed and comfortable.|The hotel can be reached through various travel means.  Porbandar Airport is the nearest airport. the closest railway station is Dwarki Junction and there are several buses and local vehicals that connects to various parts of the city.|For a relaxing. fun-filled and rejuvenating vacation there are several places of interest in and around Dwarika that offer an interesting array of experiences like Dwarkadhish Temple. Nageshwar Shiva Temple. Nageshwar Jyotirlinga Temple. Rukshamanee Mandir. Bhadkeshwar Mahadev Mandir and many more.|Easy out. relax and have a pleasant stay at Hotel Shree Gurukrupa. | |less,1 lift|24 Hour Doctor On Call.|24 hour reception|24 hour room service|24 hours power back-up|24/7 Power|Air Conditioning|Extra Mattress (On Request)|Free on-street parking|Free parking (limited spaces)|Free parking nearby|Free WiFi Internet|Laundry Service (At a charge)|Room Service 6 Am - 12 Night,Dwarika,19,79.1,http://mahfell.com/more/ap/default.png,0,0,0,0,0,0,0,0
